State,Year,GDP (Millions of dollars),Population (Number of persons),Personal Income (Dollars),Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of State/Area's Population,Total Employment in State/Area,Percent (%) of Labor Force Employed in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area,Commodity,ACRES HARVESTED,"PRODUCTION, MEASURED IN $",YIELD,January-December Average Temperature (Units Degrees Fahrenheit),January-December Cooling Degree Days (Units Fahrenheit Degree-Days),January-December Heating Degree Days (Units Fahrenheit Degree-Days),January-December Maximum Temperature (Units Degrees Fahrenheit),January-December Minimum Temperature (Units Degrees Fahrenheit),August Palmer Drought Severity Index (PDSI),August Palmer Hydrological Drought Index (PHDI),August Palmer Modified Drought Index (PMDI),January-December Palmer Z-Index,January-December Precipitation (Units Inches),Allsky_Sfc_Par_Tot,Allsky_Sfc_Sw_Diff,Allsky_Sfc_Sw_Dni,Allsky_Sfc_Sw_Dwn,Allsky_Sfc_Uva,Allsky_Sfc_Uvb,Allsky_Sfc_Uv_Index,Allsky_Srf_Alb,Cloud_Amt,Clrsky_Sfc_Par_Tot,Clrsky_Sfc_Sw_Dwn,Gwetprof,Gwetroot,Gwettop,Ps,Qv2M,Rh2M,T2Mdew,T2Mwet,Toa_Sw_Dwn,Ts,Wd10M,Wd2M,Ws10M,Ws2M
montana,2016,45283.3,1045648,43306,824041.8333333334,521800.6666666667,63.324999999999996,499299.4166666667,60.6,22501.25,4.325,CORN,55000.0,22825000.0,100.0,44.6,180.0,7890.0,56.6,32.6,-2.41,-2.41,-2.41,-0.19,21.17,74.23,5.3,17.87,14.51,9.81,0.19,,0.2,59.75,95.69,18.83,0.48,0.47,0.53,85.34,4.82,67.06,-0.33,3.07,25.51,6.53,283.5,285.06,4.88,3.21
montana,2016,45283.3,1045648,43306,824041.8333333334,521800.6666666667,63.324999999999996,499299.4166666667,60.6,22501.25,4.325,BEANS,99500.0,41938000.0,1620.0,44.6,180.0,7890.0,56.6,32.6,-2.41,-2.41,-2.41,-0.19,21.17,74.23,5.3,17.87,14.51,9.81,0.19,,0.2,59.75,95.69,18.83,0.48,0.47,0.53,85.34,4.82,67.06,-0.33,3.07,25.51,6.53,283.5,285.06,4.88,3.21
montana,2015,44583.3,1034413,43100,814805.4166666666,517781.6666666667,63.55833333333334,495626.3333333333,60.824999999999996,22155.333333333332,4.291666666666667,WHEAT,5365000.0,188515000.0,35.1,44.9,228.0,7708.0,57.4,32.4,-2.07,-2.07,-2.07,-0.79,16.88,73.66,5.55,17.51,14.42,9.72,0.18,,0.21,58.98,94.51,18.66,0.48,0.46,0.52,85.38,4.88,66.56,-0.38,3.09,25.57,6.65,283.0,284.81,4.6,3.02
montana,2015,44583.3,1034413,43100,814805.4166666666,517781.6666666667,63.55833333333334,495626.3333333333,60.824999999999996,22155.333333333332,4.291666666666667,POTATOES,10900.0,46059000.0,325.0,44.9,228.0,7708.0,57.4,32.4,-2.07,-2.07,-2.07,-0.79,16.88,73.66,5.55,17.51,14.42,9.72,0.18,,0.21,58.98,94.51,18.66,0.48,0.46,0.52,85.38,4.88,66.56,-0.38,3.09,25.57,6.65,283.0,284.81,4.6,3.02
montana,2015,44583.3,1034413,43100,814805.4166666666,517781.6666666667,63.55833333333334,495626.3333333333,60.824999999999996,22155.333333333332,4.291666666666667,CORN,50000.0,22055000.0,110.0,44.9,228.0,7708.0,57.4,32.4,-2.07,-2.07,-2.07,-0.79,16.88,73.66,5.55,17.51,14.42,9.72,0.18,,0.21,58.98,94.51,18.66,0.48,0.46,0.52,85.38,4.88,66.56,-0.38,3.09,25.57,6.65,283.0,284.81,4.6,3.02
montana,2015,44583.3,1034413,43100,814805.4166666666,517781.6666666667,63.55833333333334,495626.3333333333,60.824999999999996,22155.333333333332,4.291666666666667,BEANS,46500.0,18034000.0,1340.0,44.9,228.0,7708.0,57.4,32.4,-2.07,-2.07,-2.07,-0.79,16.88,73.66,5.55,17.51,14.42,9.72,0.18,,0.21,58.98,94.51,18.66,0.48,0.46,0.52,85.38,4.88,66.56,-0.38,3.09,25.57,6.65,283.0,284.81,4.6,3.02
montana,2014,42901.4,1024998,41855,806980.9166666666,512844.5833333333,63.550000000000004,488949.1666666667,60.6,23895.416666666668,4.666666666666667,WHEAT,5650000.0,209470000.0,37.1,41.9,187.0,8613.0,53.8,30.1,2.86,2.86,2.86,0.77,21.6,72.83,5.73,16.54,14.17,9.72,0.18,,0.23,62.62,95.52,18.83,0.48,0.47,0.52,85.32,4.76,68.88,-1.03,2.09,25.56,5.4,285.69,287.25,5.01,3.33
montana,2014,42901.4,1024998,41855,806980.9166666666,512844.5833333333,63.550000000000004,488949.1666666667,60.6,23895.416666666668,4.666666666666667,POTATOES,11300.0,46285000.0,320.0,41.9,187.0,8613.0,53.8,30.1,2.86,2.86,2.86,0.77,21.6,72.83,5.73,16.54,14.17,9.72,0.18,,0.23,62.62,95.52,18.83,0.48,0.47,0.52,85.32,4.76,68.88,-1.03,2.09,25.56,5.4,285.69,287.25,5.01,3.33
montana,2014,42901.4,1024998,41855,806980.9166666666,512844.5833333333,63.550000000000004,488949.1666666667,60.6,23895.416666666668,4.666666666666667,CORN,75000.0,28275000.0,100.0,41.9,187.0,8613.0,53.8,30.1,2.86,2.86,2.86,0.77,21.6,72.83,5.73,16.54,14.17,9.72,0.18,,0.23,62.62,95.52,18.83,0.48,0.47,0.52,85.32,4.76,68.88,-1.03,2.09,25.56,5.4,285.69,287.25,5.01,3.33
montana,2014,42901.4,1024998,41855,806980.9166666666,512844.5833333333,63.550000000000004,488949.1666666667,60.6,23895.416666666668,4.666666666666667,BEANS,37000.0,12542000.0,1630.0,41.9,187.0,8613.0,53.8,30.1,2.86,2.86,2.86,0.77,21.6,72.83,5.73,16.54,14.17,9.72,0.18,,0.23,62.62,95.52,18.83,0.48,0.47,0.52,85.32,4.76,68.88,-1.03,2.09,25.56,5.4,285.69,287.25,5.01,3.33
montana,2013,40786.0,1015933,40146,799349.6666666666,511164.0,63.949999999999996,483868.8333333333,60.51666666666667,27295.166666666668,5.341666666666666,WHEAT,5165000.0,201635000.0,39.0,42.4,251.0,8569.0,54.3,30.5,1.28,1.28,1.24,0.23,20.02,74.3,5.48,17.33,14.51,9.8,0.18,,0.22,60.49,94.91,18.7,0.47,0.45,0.51,85.38,4.82,68.19,-0.88,2.33,25.56,5.81,288.38,289.75,4.91,3.27
montana,2013,40786.0,1015933,40146,799349.6666666666,511164.0,63.949999999999996,483868.8333333333,60.51666666666667,27295.166666666668,5.341666666666666,POTATOES,11100.0,44389000.0,310.0,42.4,251.0,8569.0,54.3,30.5,1.28,1.28,1.24,0.23,20.02,74.3,5.48,17.33,14.51,9.8,0.18,,0.22,60.49,94.91,18.7,0.47,0.45,0.51,85.38,4.82,68.19,-0.88,2.33,25.56,5.81,288.38,289.75,4.91,3.27
montana,2013,40786.0,1015933,40146,799349.6666666666,511164.0,63.949999999999996,483868.8333333333,60.51666666666667,27295.166666666668,5.341666666666666,CORN,75000.0,36829000.0,115.0,42.4,251.0,8569.0,54.3,30.5,1.28,1.28,1.24,0.23,20.02,74.3,5.48,17.33,14.51,9.8,0.18,,0.22,60.49,94.91,18.7,0.47,0.45,0.51,85.38,4.82,68.19,-0.88,2.33,25.56,5.81,288.38,289.75,4.91,3.27
montana,2013,40786.0,1015933,40146,799349.6666666666,511164.0,63.949999999999996,483868.8333333333,60.51666666666667,27295.166666666668,5.341666666666666,BEANS,23600.0,13635000.0,1920.0,42.4,251.0,8569.0,54.3,30.5,1.28,1.28,1.24,0.23,20.02,74.3,5.48,17.33,14.51,9.8,0.18,,0.22,60.49,94.91,18.7,0.47,0.45,0.51,85.38,4.82,68.19,-0.88,2.33,25.56,5.81,288.38,289.75,4.91,3.27
montana,2012,40436.9,1005385,40220,791191.75,506625.4166666667,64.03333333333333,477218.0833333333,60.31666666666666,29407.333333333332,5.8,WHEAT,5615000.0,195590000.0,34.8,44.5,290.0,8008.0,57.2,31.9,-3.03,-3.03,-3.03,-1.01,16.81,74.64,5.46,17.53,14.66,9.82,0.19,,0.2,59.09,94.29,18.67,0.49,0.46,0.5,85.26,4.58,64.19,-1.11,2.72,25.52,6.65,276.31,277.62,4.89,3.22
montana,2012,40436.9,1005385,40220,791191.75,506625.4166666667,64.03333333333333,477218.0833333333,60.31666666666666,29407.333333333332,5.8,POTATOES,11700.0,44928000.0,320.0,44.5,290.0,8008.0,57.2,31.9,-3.03,-3.03,-3.03,-1.01,16.81,74.64,5.46,17.53,14.66,9.82,0.19,,0.2,59.09,94.29,18.67,0.49,0.46,0.5,85.26,4.58,64.19,-1.11,2.72,25.52,6.65,276.31,277.62,4.89,3.22
montana,2012,40436.9,1005385,40220,791191.75,506625.4166666667,64.03333333333333,477218.0833333333,60.31666666666666,29407.333333333332,5.8,CORN,60000.0,44990000.0,104.0,44.5,290.0,8008.0,57.2,31.9,-3.03,-3.03,-3.03,-1.01,16.81,74.64,5.46,17.53,14.66,9.82,0.19,,0.2,59.09,94.29,18.67,0.49,0.46,0.5,85.26,4.58,64.19,-1.11,2.72,25.52,6.65,276.31,277.62,4.89,3.22
montana,2012,40436.9,1005385,40220,791191.75,506625.4166666667,64.03333333333333,477218.0833333333,60.31666666666666,29407.333333333332,5.8,BEANS,31100.0,17522000.0,1500.0,44.5,290.0,8008.0,57.2,31.9,-3.03,-3.03,-3.03,-1.01,16.81,74.64,5.46,17.53,14.66,9.82,0.19,,0.2,59.09,94.29,18.67,0.49,0.46,0.5,85.26,4.58,64.19,-1.11,2.72,25.52,6.65,276.31,277.62,4.89,3.22
montana,2011,38082.7,998188,38152,784510.75,501026.9166666667,63.85833333333333,467780.6666666667,59.61666666666667,33246.25,6.625,WHEAT,4975000.0,174970000.0,35.2,41.6,203.0,8868.0,53.4,29.8,-0.22,5.73,5.44,1.46,22.85,74.7,5.64,17.17,14.54,9.95,0.19,,0.26,61.73,95.92,18.94,0.54,0.51,0.58,85.22,4.7,69.69,-1.14,1.91,25.56,4.98,277.62,278.56,4.99,3.32
montana,2011,38082.7,998188,38152,784510.75,501026.9166666667,63.85833333333333,467780.6666666667,59.61666666666667,33246.25,6.625,POTATOES,11500.0,47438000.0,330.0,41.6,203.0,8868.0,53.4,29.8,-0.22,5.73,5.44,1.46,22.85,74.7,5.64,17.17,14.54,9.95,0.19,,0.26,61.73,95.92,18.94,0.54,0.51,0.58,85.22,4.7,69.69,-1.14,1.91,25.56,4.98,277.62,278.56,4.99,3.32
montana,2011,38082.7,998188,38152,784510.75,501026.9166666667,63.85833333333333,467780.6666666667,59.61666666666667,33246.25,6.625,CORN,36000.0,29581000.0,127.0,41.6,203.0,8868.0,53.4,29.8,-0.22,5.73,5.44,1.46,22.85,74.7,5.64,17.17,14.54,9.95,0.19,,0.26,61.73,95.92,18.94,0.54,0.51,0.58,85.22,4.7,69.69,-1.14,1.91,25.56,4.98,277.62,278.56,4.99,3.32
montana,2011,38082.7,998188,38152,784510.75,501026.9166666667,63.85833333333333,467780.6666666667,59.61666666666667,33246.25,6.625,BEANS,14800.0,9369000.0,1820.0,41.6,203.0,8868.0,53.4,29.8,-0.22,5.73,5.44,1.46,22.85,74.7,5.64,17.17,14.54,9.95,0.19,,0.26,61.73,95.92,18.94,0.54,0.51,0.58,85.22,4.7,69.69,-1.14,1.91,25.56,4.98,277.62,278.56,4.99,3.32
montana,2009,33926.6,983982,34479,767110.25,502812.5833333333,65.54166666666667,467044.9166666667,60.88333333333333,35767.666666666664,7.116666666666667,WHEAT,5255000.0,175125000.0,33.3,41.1,152.0,8948.0,53.4,28.9,0.72,0.72,0.72,0.06,17.45,74.71,5.87,17.12,14.68,9.87,0.19,,0.23,63.07,94.89,18.82,0.48,0.46,0.52,85.34,4.39,67.38,-1.99,1.31,25.55,4.79,284.5,286.31,4.73,3.12
montana,2009,33926.6,983982,34479,767110.25,502812.5833333333,65.54166666666667,467044.9166666667,60.88333333333333,35767.666666666664,7.116666666666667,POTATOES,9700.0,34959000.0,340.0,41.1,152.0,8948.0,53.4,28.9,0.72,0.72,0.72,0.06,17.45,74.71,5.87,17.12,14.68,9.87,0.19,,0.23,63.07,94.89,18.82,0.48,0.46,0.52,85.34,4.39,67.38,-1.99,1.31,25.55,4.79,284.5,286.31,4.73,3.12
montana,2009,33926.6,983982,34479,767110.25,502812.5833333333,65.54166666666667,467044.9166666667,60.88333333333333,35767.666666666664,7.116666666666667,CORN,26000.0,16717000.0,152.0,41.1,152.0,8948.0,53.4,28.9,0.72,0.72,0.72,0.06,17.45,74.71,5.87,17.12,14.68,9.87,0.19,,0.23,63.07,94.89,18.82,0.48,0.46,0.52,85.34,4.39,67.38,-1.99,1.31,25.55,4.79,284.5,286.31,4.73,3.12
montana,2009,33926.6,983982,34479,767110.25,502812.5833333333,65.54166666666667,467044.9166666667,60.88333333333333,35767.666666666664,7.116666666666667,BEANS,11500.0,6921000.0,2100.0,41.1,152.0,8948.0,53.4,28.9,0.72,0.72,0.72,0.06,17.45,74.71,5.87,17.12,14.68,9.87,0.19,,0.23,63.07,94.89,18.82,0.48,0.46,0.52,85.34,4.39,67.38,-1.99,1.31,25.55,4.79,284.5,286.31,4.73,3.12
montana,2008,34730.5,976415,35569,759996.8333333334,512173.9166666667,67.39166666666667,487959.9166666667,64.20833333333333,24214.0,4.7250000000000005,WHEAT,5480000.0,164920000.0,30.1,41.4,164.0,8959.0,54.0,28.8,0.94,-0.76,0.74,-0.02,19.48,72.57,5.72,16.56,14.28,9.58,0.18,,0.2,62.09,94.19,18.72,0.48,0.46,0.52,85.25,4.33,66.69,-2.14,1.3,25.5,4.83,284.25,285.62,4.87,3.21
montana,2008,34730.5,976415,35569,759996.8333333334,512173.9166666667,67.39166666666667,487959.9166666667,64.20833333333333,24214.0,4.7250000000000005,POTATOES,10500.0,40194000.0,330.0,41.4,164.0,8959.0,54.0,28.8,0.94,-0.76,0.74,-0.02,19.48,72.57,5.72,16.56,14.28,9.58,0.18,,0.2,62.09,94.19,18.72,0.48,0.46,0.52,85.25,4.33,66.69,-2.14,1.3,25.5,4.83,284.25,285.62,4.87,3.21
montana,2008,34730.5,976415,35569,759996.8333333334,512173.9166666667,67.39166666666667,487959.9166666667,64.20833333333333,24214.0,4.7250000000000005,CORN,35000.0,16226000.0,122.0,41.4,164.0,8959.0,54.0,28.8,0.94,-0.76,0.74,-0.02,19.48,72.57,5.72,16.56,14.28,9.58,0.18,,0.2,62.09,94.19,18.72,0.48,0.46,0.52,85.25,4.33,66.69,-2.14,1.3,25.5,4.83,284.25,285.62,4.87,3.21
montana,2008,34730.5,976415,35569,759996.8333333334,512173.9166666667,67.39166666666667,487959.9166666667,64.20833333333333,24214.0,4.7250000000000005,BEANS,9800.0,6399000.0,1950.0,41.4,164.0,8959.0,54.0,28.8,0.94,-0.76,0.74,-0.02,19.48,72.57,5.72,16.56,14.28,9.58,0.18,,0.2,62.09,94.19,18.72,0.48,0.46,0.52,85.25,4.33,66.69,-2.14,1.3,25.5,4.83,284.25,285.62,4.87,3.21
montana,2007,32646.8,964706,33841,750440.1666666666,505111.6666666667,67.31666666666666,488110.9166666667,65.04166666666667,17000.75,3.358333333333333,WHEAT,5065000.0,149820000.0,29.6,44.0,326.0,8199.0,56.4,31.6,-1.75,-1.75,-1.75,-0.66,17.97,74.4,5.84,16.83,14.6,9.77,0.19,,0.19,62.32,94.02,18.59,0.48,0.45,0.51,85.31,4.7,65.62,-0.97,2.62,25.55,6.44,281.12,282.69,4.93,3.27
montana,2007,32646.8,964706,33841,750440.1666666666,505111.6666666667,67.31666666666666,488110.9166666667,65.04166666666667,17000.75,3.358333333333333,POTATOES,11200.0,36406000.0,330.0,44.0,326.0,8199.0,56.4,31.6,-1.75,-1.75,-1.75,-0.66,17.97,74.4,5.84,16.83,14.6,9.77,0.19,,0.19,62.32,94.02,18.59,0.48,0.45,0.51,85.31,4.7,65.62,-0.97,2.62,25.55,6.44,281.12,282.69,4.93,3.27
montana,2007,32646.8,964706,33841,750440.1666666666,505111.6666666667,67.31666666666666,488110.9166666667,65.04166666666667,17000.75,3.358333333333333,CORN,38000.0,25323000.0,140.0,44.0,326.0,8199.0,56.4,31.6,-1.75,-1.75,-1.75,-0.66,17.97,74.4,5.84,16.83,14.6,9.77,0.19,,0.19,62.32,94.02,18.59,0.48,0.45,0.51,85.31,4.7,65.62,-0.97,2.62,25.55,6.44,281.12,282.69,4.93,3.27
montana,2007,32646.8,964706,33841,750440.1666666666,505111.6666666667,67.31666666666666,488110.9166666667,65.04166666666667,17000.75,3.358333333333333,BEANS,16600.0,6950000.0,1670.0,44.0,326.0,8199.0,56.4,31.6,-1.75,-1.75,-1.75,-0.66,17.97,74.4,5.84,16.83,14.6,9.77,0.19,,0.19,62.32,94.02,18.59,0.48,0.45,0.51,85.31,4.7,65.62,-0.97,2.62,25.55,6.44,281.12,282.69,4.93,3.27
montana,2005,28052.0,940102,29839,728189.0833333334,485496.1666666667,66.675,465780.0833333333,63.958333333333336,19716.083333333332,4.066666666666666,WHEAT,5235000.0,192480000.0,36.8,43.1,169.0,8455.0,55.3,30.8,0.51,-2.72,-1.75,-0.5,20.01,73.91,5.51,17.65,14.49,9.77,0.18,,0.2,61.29,95.49,18.87,0.45,0.44,0.49,85.32,4.52,65.81,-1.42,2.19,25.55,5.91,282.56,283.94,4.79,3.16
montana,2005,28052.0,940102,29839,728189.0833333334,485496.1666666667,66.675,465780.0833333333,63.958333333333336,19716.083333333332,4.066666666666666,POTATOES,10600.0,31694000.0,325.0,43.1,169.0,8455.0,55.3,30.8,0.51,-2.72,-1.75,-0.5,20.01,73.91,5.51,17.65,14.49,9.77,0.18,,0.2,61.29,95.49,18.87,0.45,0.44,0.49,85.32,4.52,65.81,-1.42,2.19,25.55,5.91,282.56,283.94,4.79,3.16
montana,2005,28052.0,940102,29839,728189.0833333334,485496.1666666667,66.675,465780.0833333333,63.958333333333336,19716.083333333332,4.066666666666666,CORN,17000.0,6391000.0,148.0,43.1,169.0,8455.0,55.3,30.8,0.51,-2.72,-1.75,-0.5,20.01,73.91,5.51,17.65,14.49,9.77,0.18,,0.2,61.29,95.49,18.87,0.45,0.44,0.49,85.32,4.52,65.81,-1.42,2.19,25.55,5.91,282.56,283.94,4.79,3.16
montana,2005,28052.0,940102,29839,728189.0833333334,485496.1666666667,66.675,465780.0833333333,63.958333333333336,19716.083333333332,4.066666666666666,BEANS,14100.0,5245000.0,2000.0,43.1,169.0,8455.0,55.3,30.8,0.51,-2.72,-1.75,-0.5,20.01,73.91,5.51,17.65,14.49,9.77,0.18,,0.2,61.29,95.49,18.87,0.45,0.44,0.49,85.32,4.52,65.81,-1.42,2.19,25.55,5.91,282.56,283.94,4.79,3.16
montana,2004,26072.2,930009,28034,718056.75,478148.6666666667,66.60000000000001,456583.8333333333,63.59166666666667,21564.833333333332,4.508333333333334,WHEAT,5025000.0,173165000.0,34.5,42.8,129.0,8312.0,54.8,30.8,-3.84,-3.84,-3.55,-1.24,16.84,73.71,5.9,16.61,14.39,9.78,0.18,,0.23,63.66,95.34,18.79,0.45,0.44,0.49,85.36,4.58,66.62,-0.95,2.45,25.51,6.07,283.56,285.5,4.59,3.02
montana,2004,26072.2,930009,28034,718056.75,478148.6666666667,66.60000000000001,456583.8333333333,63.59166666666667,21564.833333333332,4.508333333333334,POTATOES,10600.0,26810000.0,335.0,42.8,129.0,8312.0,54.8,30.8,-3.84,-3.84,-3.55,-1.24,16.84,73.71,5.9,16.61,14.39,9.78,0.18,,0.23,63.66,95.34,18.79,0.45,0.44,0.49,85.36,4.58,66.62,-0.95,2.45,25.51,6.07,283.56,285.5,4.59,3.02
montana,2004,26072.2,930009,28034,718056.75,478148.6666666667,66.60000000000001,456583.8333333333,63.59166666666667,21564.833333333332,4.508333333333334,CORN,15000.0,5191000.0,143.0,42.8,129.0,8312.0,54.8,30.8,-3.84,-3.84,-3.55,-1.24,16.84,73.71,5.9,16.61,14.39,9.78,0.18,,0.23,63.66,95.34,18.79,0.45,0.44,0.49,85.36,4.58,66.62,-0.95,2.45,25.51,6.07,283.56,285.5,4.59,3.02
montana,2004,26072.2,930009,28034,718056.75,478148.6666666667,66.60000000000001,456583.8333333333,63.59166666666667,21564.833333333332,4.508333333333334,BEANS,12700.0,8180000.0,2240.0,42.8,129.0,8312.0,54.8,30.8,-3.84,-3.84,-3.55,-1.24,16.84,73.71,5.9,16.61,14.39,9.78,0.18,,0.23,63.66,95.34,18.79,0.45,0.44,0.49,85.36,4.58,66.62,-0.95,2.45,25.51,6.07,283.56,285.5,4.59,3.02
montana,2003,24015.2,919630,26114,708358.3333333334,470433.0,66.40833333333333,448164.25,63.25833333333333,22268.75,4.741666666666666,WHEAT,5200000.0,142330000.0,27.4,43.3,312.0,8327.0,55.7,31.0,-3.63,-3.63,-3.63,-0.86,17.39,73.98,5.72,16.59,14.47,9.78,0.19,,0.22,63.35,94.76,18.74,0.44,0.43,0.47,85.31,4.46,63.31,-1.55,2.44,25.56,6.63,283.94,285.69,4.66,3.07
montana,2003,24015.2,919630,26114,708358.3333333334,470433.0,66.40833333333333,448164.25,63.25833333333333,22268.75,4.741666666666666,POTATOES,10600.0,25710000.0,315.0,43.3,312.0,8327.0,55.7,31.0,-3.63,-3.63,-3.63,-0.86,17.39,73.98,5.72,16.59,14.47,9.78,0.19,,0.22,63.35,94.76,18.74,0.44,0.43,0.47,85.31,4.46,63.31,-1.55,2.44,25.56,6.63,283.94,285.69,4.66,3.07
montana,2003,24015.2,919630,26114,708358.3333333334,470433.0,66.40833333333333,448164.25,63.25833333333333,22268.75,4.741666666666666,CORN,17000.0,6307000.0,140.0,43.3,312.0,8327.0,55.7,31.0,-3.63,-3.63,-3.63,-0.86,17.39,73.98,5.72,16.59,14.47,9.78,0.19,,0.22,63.35,94.76,18.74,0.44,0.43,0.47,85.31,4.46,63.31,-1.55,2.44,25.56,6.63,283.94,285.69,4.66,3.07
montana,2003,24015.2,919630,26114,708358.3333333334,470433.0,66.40833333333333,448164.25,63.25833333333333,22268.75,4.741666666666666,BEANS,12800.0,4241000.0,1820.0,43.3,312.0,8327.0,55.7,31.0,-3.63,-3.63,-3.63,-0.86,17.39,73.98,5.72,16.59,14.47,9.78,0.19,,0.22,63.35,94.76,18.74,0.44,0.43,0.47,85.31,4.46,63.31,-1.55,2.44,25.56,6.63,283.94,285.69,4.66,3.07
montana,2002,22350.3,911667,24516,700096.0,466338.5833333333,66.6,445074.1666666667,63.574999999999996,21264.416666666668,4.55,WHEAT,4795000.0,110735000.0,23.1,41.4,187.0,8989.0,53.6,29.3,-4.03,-4.03,-3.7,-1.06,17.17,73.31,5.93,16.51,14.39,9.69,0.18,,0.21,63.73,95.35,18.87,0.42,0.41,0.45,85.35,4.27,63.56,-2.38,1.37,25.57,5.4,283.94,285.25,4.88,3.23
montana,2002,22350.3,911667,24516,700096.0,466338.5833333333,66.6,445074.1666666667,63.574999999999996,21264.416666666668,4.55,POTATOES,10400.0,26598000.0,310.0,41.4,187.0,8989.0,53.6,29.3,-4.03,-4.03,-3.7,-1.06,17.17,73.31,5.93,16.51,14.39,9.69,0.18,,0.21,63.73,95.35,18.87,0.42,0.41,0.45,85.35,4.27,63.56,-2.38,1.37,25.57,5.4,283.94,285.25,4.88,3.23
montana,2002,22350.3,911667,24516,700096.0,466338.5833333333,66.6,445074.1666666667,63.574999999999996,21264.416666666668,4.55,CORN,13000.0,4459000.0,140.0,41.4,187.0,8989.0,53.6,29.3,-4.03,-4.03,-3.7,-1.06,17.17,73.31,5.93,16.51,14.39,9.69,0.18,,0.21,63.73,95.35,18.87,0.42,0.41,0.45,85.35,4.27,63.56,-2.38,1.37,25.57,5.4,283.94,285.25,4.88,3.23
montana,2002,22350.3,911667,24516,700096.0,466338.5833333333,66.6,445074.1666666667,63.574999999999996,21264.416666666668,4.55,BEANS,23000.0,5578000.0,1600.0,41.4,187.0,8989.0,53.6,29.3,-4.03,-4.03,-3.7,-1.06,17.17,73.31,5.93,16.51,14.39,9.69,0.18,,0.21,63.73,95.35,18.87,0.42,0.41,0.45,85.35,4.27,63.56,-2.38,1.37,25.57,5.4,283.94,285.25,4.88,3.23
montana,2001,21685.2,906961,23910,693174.3333333334,465269.9166666667,67.10833333333333,443841.0,64.02499999999999,21428.916666666668,4.608333333333333,WHEAT,4215000.0,96570000.0,22.9,43.7,256.0,8270.0,56.2,31.1,-5.85,-5.85,-5.85,-2.25,14.94,77.42,5.72,18.38,15.2,10.21,0.2,,0.21,58.62,95.77,18.95,0.42,0.41,0.43,85.34,4.15,58.69,-2.37,2.18,25.57,7.01,281.0,282.31,4.58,3.02
montana,2001,21685.2,906961,23910,693174.3333333334,465269.9166666667,67.10833333333333,443841.0,64.02499999999999,21428.916666666668,4.608333333333333,POTATOES,10300.0,30158000.0,320.0,43.7,256.0,8270.0,56.2,31.1,-5.85,-5.85,-5.85,-2.25,14.94,77.42,5.72,18.38,15.2,10.21,0.2,,0.21,58.62,95.77,18.95,0.42,0.41,0.43,85.34,4.15,58.69,-2.37,2.18,25.57,7.01,281.0,282.31,4.58,3.02
montana,2001,21685.2,906961,23910,693174.3333333334,465269.9166666667,67.10833333333333,443841.0,64.02499999999999,21428.916666666668,4.608333333333333,CORN,13000.0,3636000.0,148.0,43.7,256.0,8270.0,56.2,31.1,-5.85,-5.85,-5.85,-2.25,14.94,77.42,5.72,18.38,15.2,10.21,0.2,,0.21,58.62,95.77,18.95,0.42,0.41,0.43,85.34,4.15,58.69,-2.37,2.18,25.57,7.01,281.0,282.31,4.58,3.02
montana,2001,21685.2,906961,23910,693174.3333333334,465269.9166666667,67.10833333333333,443841.0,64.02499999999999,21428.916666666668,4.608333333333333,BEANS,28500.0,6505000.0,1320.0,43.7,256.0,8270.0,56.2,31.1,-5.85,-5.85,-5.85,-2.25,14.94,77.42,5.72,18.38,15.2,10.21,0.2,,0.21,58.62,95.77,18.95,0.42,0.41,0.43,85.34,4.15,58.69,-2.37,2.18,25.57,7.01,281.0,282.31,4.58,3.02
montana,2000,20770.5,903773,22982,686935.75,470102.75,68.44166666666666,447427.5,65.13333333333334,22675.25,4.833333333333333,WHEAT,4920000.0,135210000.0,27.5,42.4,215.0,8651.0,54.9,29.8,-3.91,-3.91,-3.91,-1.38,15.66,,,,14.51,,,,0.21,67.89,,18.8,0.43,0.42,0.45,85.35,4.15,62.88,-2.33,1.68,25.52,5.93,284.69,285.88,4.75,3.14
montana,2000,20770.5,903773,22982,686935.75,470102.75,68.44166666666666,447427.5,65.13333333333334,22675.25,4.833333333333333,POTATOES,11300.0,20142000.0,310.0,42.4,215.0,8651.0,54.9,29.8,-3.91,-3.91,-3.91,-1.38,15.66,,,,14.51,,,,0.21,67.89,,18.8,0.43,0.42,0.45,85.35,4.15,62.88,-2.33,1.68,25.52,5.93,284.69,285.88,4.75,3.14
montana,2000,20770.5,903773,22982,686935.75,470102.75,68.44166666666666,447427.5,65.13333333333334,22675.25,4.833333333333333,CORN,16000.0,3427000.0,140.0,42.4,215.0,8651.0,54.9,29.8,-3.91,-3.91,-3.91,-1.38,15.66,,,,14.51,,,,0.21,67.89,,18.8,0.43,0.42,0.45,85.35,4.15,62.88,-2.33,1.68,25.52,5.93,284.69,285.88,4.75,3.14
montana,2000,20770.5,903773,22982,686935.75,470102.75,68.44166666666666,447427.5,65.13333333333334,22675.25,4.833333333333333,BEANS,37800.0,8346000.0,1350.0,42.4,215.0,8651.0,54.9,29.8,-3.91,-3.91,-3.91,-1.38,15.66,,,,14.51,,,,0.21,67.89,,18.8,0.43,0.42,0.45,85.35,4.15,62.88,-2.33,1.68,25.52,5.93,284.69,285.88,4.75,3.14
