Year,State,Commodity,ACRES HARVESTED,"PRODUCTION, MEASURED IN $",YIELD
1975,NEW JERSEY,CORN,90000.0,19173000.0,81.0
1975,NEW MEXICO,CORN,75000.0,19650000.0,100.0
1975,NEW YORK,CORN,545000.0,121857000.0,87.0
1975,NORTH CAROLINA,CORN,1590000.0,286566000.0,67.0
1975,NORTH DAKOTA,CORN,140000.0,17993000.0,51.0
1975,OHIO,CORN,3340000.0,776550000.0,93.0
1975,OKLAHOMA,CORN,91000.0,19146000.0,80.0
1975,OREGON,CORN,8000.0,2074000.0,85.0
1975,PENNSYLVANIA,CORN,1080000.0,230256000.0,82.0
1975,SOUTH CAROLINA,CORN,550000.0,99484000.0,68.0
1975,SOUTH DAKOTA,CORN,2250000.0,207293000.0,37.0
1975,TENNESSEE,CORN,615000.0,100737000.0,60.0
1975,TEXAS,CORN,1150000.0,315077000.0,103.0
1975,UTAH,CORN,15000.0,3870000.0,86.0
1975,VIRGINIA,CORN,565000.0,133747000.0,88.0
1975,WASHINGTON,CORN,34000.0,10431000.0,104.0
1975,WEST VIRGINIA,CORN,65000.0,14752000.0,85.0
1975,WISCONSIN,CORN,2390000.0,511795000.0,83.0
1975,WYOMING,CORN,20000.0,4912000.0,80.0
1976,ALABAMA,CORN,800000.0,117600000.0,60.0
1976,ARIZONA,CORN,28000.0,4368000.0,60.0
1976,ARKANSAS,CORN,45000.0,6300000.0,56.0
1976,CALIFORNIA,CORN,290000.0,87406000.0,110.0
1976,COLORADO,CORN,630000.0,136874000.0,102.0
1976,DELAWARE,CORN,195000.0,42900000.0,88.0
1976,FLORIDA,CORN,480000.0,74880000.0,60.0
1976,GEORGIA,CORN,2160000.0,309355000.0,62.0
1976,IDAHO,CORN,41000.0,8016000.0,85.0
1976,ILLINOIS,CORN,11590000.0,2653878000.0,107.0
1976,INDIANA,CORN,6300000.0,1455300000.0,110.0
1976,IOWA,CORN,12900000.0,2406495000.0,91.0
1976,KANSAS,CORN,1790000.0,364301000.0,96.0
1976,KENTUCKY,CORN,1360000.0,307958000.0,102.0
1976,LOUISIANA,CORN,71000.0,12652000.0,66.0
1976,MARYLAND,CORN,630000.0,144320000.0,92.0
1976,MICHIGAN,CORN,2340000.0,329378000.0,69.0
1976,MINNESOTA,CORN,5600000.0,670712000.0,59.0
1976,MISSISSIPPI,CORN,172000.0,20938000.0,47.0
1976,MISSOURI,CORN,2850000.0,394640000.0,61.0
1976,MONTANA,CORN,11000.0,2021000.0,75.0
1976,NEBRASKA,CORN,6100000.0,1068110000.0,85.0
1976,NEW JERSEY,CORN,115000.0,23538000.0,86.0
1976,NEW MEXICO,CORN,96000.0,22579000.0,105.0
1976,NEW YORK,CORN,573000.0,112319000.0,81.0
1976,NORTH CAROLINA,CORN,1880000.0,357952000.0,80.0
1976,NORTH DAKOTA,CORN,204000.0,17870000.0,40.0
1976,OHIO,CORN,3820000.0,826266000.0,103.0
1976,OKLAHOMA,CORN,106000.0,23060000.0,95.0
1976,OREGON,CORN,10000.0,2613000.0,95.0
1976,PENNSYLVANIA,CORN,1180000.0,251694000.0,90.0
1976,SOUTH CAROLINA,CORN,667000.0,122261000.0,78.0
1976,SOUTH DAKOTA,CORN,1200000.0,81096000.0,31.0
1976,TENNESSEE,CORN,715000.0,152438000.0,82.0
1976,TEXAS,CORN,1550000.0,433380000.0,120.0
1976,UTAH,CORN,15000.0,3443000.0,90.0
1976,VIRGINIA,CORN,645000.0,124769000.0,78.0
1976,WASHINGTON,CORN,44000.0,12712000.0,107.0
1976,WEST VIRGINIA,CORN,61000.0,13420000.0,88.0
1976,WISCONSIN,CORN,2220000.0,320035000.0,68.0
1976,WYOMING,CORN,22000.0,4287000.0,87.0
1977,ALABAMA,CORN,375000.0,22838000.0,29.0
1977,ARIZONA,CORN,50000.0,11000000.0,100.0
1977,ARKANSAS,CORN,43000.0,4900000.0,53.0
1977,CALIFORNIA,CORN,247000.0,68765000.0,116.0
1977,COLORADO,CORN,695000.0,156403000.0,116.0
1977,DELAWARE,CORN,173000.0,20539000.0,56.0
1977,FLORIDA,CORN,299000.0,16744000.0,35.0
1977,GEORGIA,CORN,1000000.0,49680000.0,24.0
1977,IDAHO,CORN,40000.0,7740000.0,86.0
1977,ILLINOIS,CORN,11280000.0,2475396000.0,105.0
1977,INDIANA,CORN,6210000.0,1247837000.0,102.0
1977,IOWA,CORN,12700000.0,2173478000.0,86.0
1977,KANSAS,CORN,1680000.0,320947000.0,96.0
1977,KENTUCKY,CORN,1470000.0,289737000.0,90.0
1977,LOUISIANA,CORN,65000.0,6760000.0,52.0
1977,MARYLAND,CORN,600000.0,90288000.0,72.0
1977,MICHIGAN,CORN,2490000.0,406368000.0,85.0
1977,MINNESOTA,CORN,6000000.0,1140000000.0,100.0
1977,MISSISSIPPI,CORN,160000.0,11520000.0,36.0
1977,MISSOURI,CORN,2650000.0,412870000.0,76.0
1977,MONTANA,CORN,11000.0,1698000.0,68.0
1977,NEBRASKA,CORN,6550000.0,1277447000.0,99.0
1977,NEW JERSEY,CORN,99000.0,14207000.0,70.0
1977,NEW MEXICO,CORN,114000.0,21546000.0,90.0
1977,NEW YORK,CORN,640000.0,122496000.0,87.0
1977,NORTH CAROLINA,CORN,1740000.0,178367000.0,51.0
1977,NORTH DAKOTA,CORN,260000.0,37391000.0,73.0
1977,OHIO,CORN,3620000.0,764001000.0,105.0
1977,OKLAHOMA,CORN,95000.0,16749000.0,82.0
1977,OREGON,CORN,12000.0,2793000.0,95.0
1977,PENNSYLVANIA,CORN,1210000.0,258262000.0,92.0
1977,SOUTH CAROLINA,CORN,690000.0,51398000.0,39.0
1977,SOUTH DAKOTA,CORN,2150000.0,232136000.0,59.0
1977,TENNESSEE,CORN,730000.0,104244000.0,68.0
1977,TEXAS,CORN,1650000.0,349272000.0,98.0
1977,UTAH,CORN,13000.0,2835000.0,89.0
1977,VIRGINIA,CORN,605000.0,69878000.0,55.0
1977,WASHINGTON,CORN,64000.0,17898000.0,119.0
1977,WEST VIRGINIA,CORN,54000.0,8192000.0,74.0
1977,WISCONSIN,CORN,3050000.0,637572000.0,104.0
1977,WYOMING,CORN,30000.0,5228000.0,85.0
1978,ALABAMA,CORN,544000.0,63920000.0,50.0
1978,ARIZONA,CORN,50000.0,14375000.0,115.0
1978,ARKANSAS,CORN,30000.0,4320000.0,60.0
1978,CALIFORNIA,CORN,281000.0,101969000.0,126.0
1978,COLORADO,CORN,730000.0,181478000.0,110.0
1978,DELAWARE,CORN,157000.0,35118000.0,96.0
1978,FLORIDA,CORN,342000.0,37346000.0,52.0
1978,GEORGIA,CORN,1500000.0,184500000.0,50.0
1978,IDAHO,CORN,58000.0,11858000.0,87.0
1978,ILLINOIS,CORN,11170000.0,2851701000.0,111.0
1978,INDIANA,CORN,6200000.0,1493208000.0,108.0
1978,IOWA,CORN,12850000.0,3206718000.0,115.0
1978,KANSAS,CORN,1500000.0,359550000.0,102.0
1978,KENTUCKY,CORN,1410000.0,287640000.0,85.0
1978,LOUISIANA,CORN,47000.0,6655000.0,59.0
1978,MARYLAND,CORN,590000.0,136207000.0,97.0
1978,MICHIGAN,CORN,2400000.0,431568000.0,81.0
1978,MINNESOTA,CORN,6190000.0,1339021000.0,104.0
1978,MISSISSIPPI,CORN,135000.0,20034000.0,56.0
1978,MISSOURI,CORN,2300000.0,452226000.0,87.0
1978,MONTANA,CORN,10000.0,1606000.0,72.0
1978,NEBRASKA,CORN,6750000.0,1693305000.0,113.0
1978,NEW JERSEY,CORN,103000.0,22964000.0,91.0
1978,NEW MEXICO,CORN,72000.0,18240000.0,106.0
1978,NEW YORK,CORN,600000.0,125904000.0,86.0
1978,NORTH CAROLINA,CORN,1600000.0,291840000.0,76.0
1978,NORTH DAKOTA,CORN,300000.0,48822000.0,79.0
1978,OHIO,CORN,3610000.0,864234000.0,105.0
1978,OKLAHOMA,CORN,65000.0,10478000.0,65.0
1978,OREGON,CORN,13000.0,3580000.0,102.0
1978,PENNSYLVANIA,CORN,1220000.0,310612000.0,95.0
1978,SOUTH CAROLINA,CORN,550000.0,76808000.0,57.0
1978,SOUTH DAKOTA,CORN,2650000.0,339121000.0,67.0
1978,TENNESSEE,CORN,660000.0,109296000.0,69.0
1978,TEXAS,CORN,1440000.0,352800000.0,100.0
1978,UTAH,CORN,16000.0,3816000.0,90.0
1978,VIRGINIA,CORN,630000.0,122882000.0,83.0
1978,WASHINGTON,CORN,65000.0,19562000.0,114.0
1978,WEST VIRGINIA,CORN,58000.0,10049000.0,77.0
1978,WISCONSIN,CORN,3000000.0,629160000.0,98.0
1978,WYOMING,CORN,34000.0,6197000.0,81.0
1979,ALABAMA,CORN,502000.0,90335000.0,61.0
1979,ARIZONA,CORN,45000.0,16250000.0,115.0
1979,ARKANSAS,CORN,35000.0,5481000.0,58.0
1979,CALIFORNIA,CORN,260000.0,99169000.0,117.0
1979,COLORADO,CORN,760000.0,244196000.0,127.0
1979,DELAWARE,CORN,159000.0,47032000.0,102.0
1979,FLORIDA,CORN,339000.0,51206000.0,53.0
1979,GEORGIA,CORN,1550000.0,288145000.0,65.0
1979,IDAHO,CORN,50000.0,12760000.0,88.0
1979,ILLINOIS,CORN,11050000.0,3606610000.0,127.0
1979,INDIANA,CORN,6030000.0,1722168000.0,112.0
1979,IOWA,CORN,13100000.0,4026154000.0,127.0
1979,KANSAS,CORN,1470000.0,431695000.0,117.0
1979,KENTUCKY,CORN,1300000.0,360672000.0,102.0
1979,LOUISIANA,CORN,41000.0,6199000.0,54.0
1979,MARYLAND,CORN,595000.0,167290000.0,99.0
1979,MICHIGAN,CORN,2500000.0,584250000.0,95.0
1979,MINNESOTA,CORN,6060000.0,1369560000.0,100.0
1979,MISSISSIPPI,CORN,110000.0,17732000.0,52.0
1979,MISSOURI,CORN,2330000.0,583176000.0,103.0
1979,MONTANA,CORN,10000.0,1833000.0,77.0
1979,NEBRASKA,CORN,7150000.0,1989845000.0,115.0
1979,NEW JERSEY,CORN,95000.0,24710000.0,90.0
1979,NEW MEXICO,CORN,74000.0,23705000.0,114.0
1979,NEW YORK,CORN,650000.0,162058000.0,92.0
1979,NORTH CAROLINA,CORN,1690000.0,364770000.0,76.0
1979,NORTH DAKOTA,CORN,313000.0,50668000.0,76.0
1979,OHIO,CORN,3630000.0,1089545000.0,115.0
1979,OKLAHOMA,CORN,75000.0,22275000.0,110.0
1979,OREGON,CORN,12000.0,3843000.0,105.0
1979,PENNSYLVANIA,CORN,1280000.0,361152000.0,95.0
1979,SOUTH CAROLINA,CORN,509000.0,118088000.0,80.0
1979,SOUTH DAKOTA,CORN,2850000.0,436563000.0,74.0
1979,TENNESSEE,CORN,620000.0,150195000.0,85.0
1979,TEXAS,CORN,1260000.0,373086000.0,105.0
1979,UTAH,CORN,16000.0,4437000.0,94.0
1979,VIRGINIA,CORN,615000.0,144457000.0,83.0
1979,WASHINGTON,CORN,97000.0,34958000.0,123.0
1979,WEST VIRGINIA,CORN,59000.0,13338000.0,89.0
1979,WISCONSIN,CORN,3080000.0,770893000.0,103.0
1979,WYOMING,CORN,29000.0,6156000.0,87.0
1980,ALABAMA,CORN,423000.0,54821000.0,36.0
1980,ARIZONA,CORN,35000.0,13650000.0,100.0
1980,ARKANSAS,CORN,37000.0,3605000.0,28.0
1980,CALIFORNIA,CORN,270000.0,147623000.0,135.0
1980,COLORADO,CORN,760000.0,273524000.0,118.0
1980,DELAWARE,CORN,177000.0,46898000.0,72.0
1980,FLORIDA,CORN,328000.0,54645000.0,49.0
1980,GEORGIA,CORN,1300000.0,188370000.0,42.0
1980,IDAHO,CORN,50000.0,17588000.0,105.0
1980,ILLINOIS,CORN,11440000.0,3340709000.0,93.0
1980,INDIANA,CORN,6280000.0,1905101000.0,96.0
1980,IOWA,CORN,13300000.0,4345110000.0,110.0
1980,KANSAS,CORN,1180000.0,368254000.0,94.0
1980,KENTUCKY,CORN,1480000.0,347060000.0,70.0
1980,LOUISIANA,CORN,30000.0,4830000.0,46.0
1980,MARYLAND,CORN,640000.0,168653000.0,72.0
1980,MICHIGAN,CORN,2560000.0,741760000.0,95.0
1980,MINNESOTA,CORN,6290000.0,1738871000.0,97.0
1980,MISSISSIPPI,CORN,88000.0,8131000.0,28.0
1980,MISSOURI,CORN,2070000.0,357655000.0,53.0
1980,MONTANA,CORN,8000.0,2131000.0,74.0
1980,NEBRASKA,CORN,7100000.0,1834640000.0,85.0
1980,NEW JERSEY,CORN,118000.0,31772000.0,75.0
1980,NEW MEXICO,CORN,75000.0,24300000.0,90.0
1980,NEW YORK,CORN,730000.0,232863000.0,93.0
1980,NORTH CAROLINA,CORN,1730000.0,350844000.0,60.0
1980,NORTH DAKOTA,CORN,290000.0,48273000.0,58.0
1980,OHIO,CORN,3900000.0,1379391000.0,113.0
1980,OKLAHOMA,CORN,75000.0,18638000.0,70.0
1980,OREGON,CORN,13000.0,5434000.0,110.0
1980,PENNSYLVANIA,CORN,1280000.0,347520000.0,75.0
1980,SOUTH CAROLINA,CORN,515000.0,77126000.0,48.0
1980,SOUTH DAKOTA,CORN,2300000.0,346196000.0,53.0
1980,TENNESSEE,CORN,640000.0,102746000.0,46.0
1980,TEXAS,CORN,1300000.0,402480000.0,90.0
1980,UTAH,CORN,15000.0,5625000.0,100.0
1980,VIRGINIA,CORN,595000.0,113883000.0,55.0
1980,WASHINGTON,CORN,88000.0,42240000.0,125.0
1980,WEST VIRGINIA,CORN,64000.0,18797000.0,89.0
1980,WISCONSIN,CORN,3350000.0,1031264000.0,104.0
1980,WYOMING,CORN,37000.0,11126000.0,97.0
1981,ALABAMA,CORN,530000.0,78705000.0,55.0
1981,ARIZONA,CORN,30000.0,11895000.0,130.0
1981,ARKANSAS,CORN,49000.0,8982000.0,65.0
1981,CALIFORNIA,CORN,275000.0,119763000.0,130.0
1981,COLORADO,CORN,770000.0,261954000.0,135.0
1981,DELAWARE,CORN,181000.0,40770000.0,85.0
1981,FLORIDA,CORN,327000.0,53121000.0,57.0
1981,GEORGIA,CORN,1380000.0,195960000.0,50.0
1981,IDAHO,CORN,65000.0,24294000.0,115.0
1981,ILLINOIS,CORN,11320000.0,3608590000.0,126.0
1981,INDIANA,CORN,6000000.0,1600560000.0,108.0
1981,IOWA,CORN,13850000.0,4172313000.0,125.0
1981,KANSAS,CORN,1175000.0,381969000.0,126.0
1981,KENTUCKY,CORN,1490000.0,375271000.0,98.0
1981,LOUISIANA,CORN,33000.0,7673000.0,75.0
1981,MARYLAND,CORN,680000.0,187272000.0,102.0
1981,MICHIGAN,CORN,2800000.0,642432000.0,96.0
1981,MINNESOTA,CORN,6770000.0,1735151000.0,110.0
1981,MISSISSIPPI,CORN,115000.0,20608000.0,56.0
1981,MISSOURI,CORN,1940000.0,514798000.0,107.0
1981,MONTANA,CORN,10000.0,2788000.0,85.0
1981,NEBRASKA,CORN,6880000.0,1985912000.0,115.0
1981,NEW JERSEY,CORN,130000.0,33591000.0,99.0
1981,NEW MEXICO,CORN,65000.0,23629000.0,128.0
1981,NEW YORK,CORN,830000.0,206869000.0,93.0
1981,NORTH CAROLINA,CORN,1830000.0,377639000.0,77.0
1981,NORTH DAKOTA,CORN,513000.0,99312000.0,81.0
1981,OHIO,CORN,3750000.0,892800000.0,96.0
1981,OKLAHOMA,CORN,50000.0,13455000.0,90.0
1981,OREGON,CORN,22000.0,9059000.0,135.0
1981,PENNSYLVANIA,CORN,1400000.0,360192000.0,96.0
1981,SOUTH CAROLINA,CORN,570000.0,85956000.0,58.0
1981,SOUTH DAKOTA,CORN,2580000.0,415380000.0,70.0
1981,TENNESSEE,CORN,640000.0,145152000.0,84.0
1981,TEXAS,CORN,1090000.0,367286000.0,117.0
1981,UTAH,CORN,15000.0,5561000.0,110.0
1981,VIRGINIA,CORN,625000.0,151875000.0,90.0
1981,WASHINGTON,CORN,114000.0,45201000.0,130.0
1981,WEST VIRGINIA,CORN,84000.0,20402000.0,92.0
1981,WISCONSIN,CORN,3500000.0,903420000.0,108.0
1981,WYOMING,CORN,46000.0,12701000.0,110.0
1982,ALABAMA,CORN,380000.0,67716000.0,66.0
1982,ARIZONA,CORN,18000.0,7722000.0,132.0
1982,ARKANSAS,CORN,30000.0,7047000.0,90.0
1982,CALIFORNIA,CORN,330000.0,146718000.0,130.0
1982,COLORADO,CORN,790000.0,280253000.0,129.0
1982,DELAWARE,CORN,177000.0,46038000.0,102.0
1982,FLORIDA,CORN,210000.0,33957000.0,66.0
1982,GEORGIA,CORN,815000.0,179422000.0,85.0
1982,IDAHO,CORN,71000.0,23430000.0,120.0
1982,ILLINOIS,CORN,11440000.0,3911450000.0,131.0
1982,INDIANA,CORN,6270000.0,1903948000.0,126.0
1982,IOWA,CORN,13150000.0,4244820000.0,120.0
1982,KANSAS,CORN,1220000.0,376907000.0,114.0
1982,KENTUCKY,CORN,1490000.0,391349000.0,103.0
1982,LOUISIANA,CORN,40000.0,8640000.0,80.0
1982,MARYLAND,CORN,640000.0,171392000.0,103.0
1982,MICHIGAN,CORN,2740000.0,727086000.0,107.0
1982,MINNESOTA,CORN,6500000.0,1887665000.0,113.0
1982,MISSISSIPPI,CORN,90000.0,15903000.0,62.0
1982,MISSOURI,CORN,1970000.0,537219000.0,101.0
1982,MONTANA,CORN,14000.0,3290000.0,100.0
1982,NEBRASKA,CORN,6800000.0,2109360000.0,110.0
1982,NEW JERSEY,CORN,114000.0,30438000.0,100.0
1982,NEW MEXICO,CORN,65000.0,23481000.0,125.0
1982,NEW YORK,CORN,765000.0,207621000.0,92.0
1982,NORTH CAROLINA,CORN,1570000.0,363706000.0,99.0
1982,NORTH DAKOTA,CORN,520000.0,87693000.0,68.0
1982,OHIO,CORN,4000000.0,1153680000.0,114.0
1982,OKLAHOMA,CORN,45000.0,13275000.0,100.0
1982,OREGON,CORN,39000.0,18720000.0,160.0
1982,PENNSYLVANIA,CORN,1300000.0,342992000.0,97.0
1982,SOUTH CAROLINA,CORN,380000.0,90288000.0,88.0
1982,SOUTH DAKOTA,CORN,2690000.0,468706000.0,72.0
1982,TENNESSEE,CORN,630000.0,150255000.0,90.0
1982,TEXAS,CORN,1140000.0,367479000.0,105.0
1982,UTAH,CORN,17000.0,6219000.0,118.0
1982,VIRGINIA,CORN,620000.0,156550000.0,101.0
1982,WASHINGTON,CORN,160000.0,72000000.0,150.0
1982,WEST VIRGINIA,CORN,80000.0,19992000.0,98.0
1982,WISCONSIN,CORN,3350000.0,973242000.0,108.0
1982,WYOMING,CORN,49000.0,13377000.0,105.0
1983,ALABAMA,CORN,305000.0,63882000.0,59.0
1983,ARIZONA,CORN,13000.0,7163000.0,145.0
1983,ARKANSAS,CORN,33000.0,9108000.0,80.0
1983,CALIFORNIA,CORN,260000.0,134784000.0,128.0
1983,COLORADO,CORN,610000.0,235911000.0,122.0
1983,DELAWARE,CORN,145000.0,40890000.0,75.0
1983,FLORIDA,CORN,122000.0,31061000.0,67.0
1983,GEORGIA,CORN,735000.0,200655000.0,75.0
1983,IDAHO,CORN,65000.0,24752000.0,119.0
1983,ILLINOIS,CORN,7900000.0,2034566000.0,79.0
1983,INDIANA,CORN,4670000.0,1125003000.0,73.0
1983,IOWA,CORN,8550000.0,2320812000.0,87.0
1983,KANSAS,CORN,920000.0,278070000.0,93.0
1983,KENTUCKY,CORN,960000.0,163123000.0,48.0
1983,LOUISIANA,CORN,56000.0,18144000.0,90.0
1983,MARYLAND,CORN,545000.0,138975000.0,68.0
1983,MICHIGAN,CORN,1800000.0,529920000.0,92.0
1983,MINNESOTA,CORN,4370000.0,1123265000.0,84.0
1983,MISSISSIPPI,CORN,55000.0,11968000.0,64.0
1983,MISSOURI,CORN,1430000.0,247962000.0,51.0
1983,MONTANA,CORN,13000.0,4368000.0,105.0
1983,NEBRASKA,CORN,4850000.0,1472509000.0,97.0
1983,NEW JERSEY,CORN,90000.0,22338000.0,68.0
1983,NEW MEXICO,CORN,50000.0,23520000.0,140.0
1983,NEW YORK,CORN,600000.0,191160000.0,90.0
1983,NORTH CAROLINA,CORN,1280000.0,281856000.0,60.0
1983,NORTH DAKOTA,CORN,435000.0,88309000.0,67.0
1983,OHIO,CORN,2800000.0,734720000.0,80.0
1983,OKLAHOMA,CORN,37000.0,14918000.0,112.0
1983,OREGON,CORN,33000.0,19566000.0,162.0
1983,PENNSYLVANIA,CORN,1050000.0,271688000.0,69.0
1983,SOUTH CAROLINA,CORN,275000.0,59675000.0,62.0
1983,SOUTH DAKOTA,CORN,1970000.0,318451000.0,53.0
1983,TENNESSEE,CORN,480000.0,84096000.0,48.0
1983,TEXAS,CORN,1080000.0,355136000.0,97.0
1983,UTAH,CORN,14000.0,5713000.0,110.0
1983,VIRGINIA,CORN,340000.0,60384000.0,48.0
1983,WASHINGTON,CORN,110000.0,63712000.0,160.0
1983,WEST VIRGINIA,CORN,60000.0,15678000.0,78.0
1983,WISCONSIN,CORN,2300000.0,702765000.0,97.0
1983,WYOMING,CORN,68000.0,22277000.0,104.0
1984,ALABAMA,CORN,385000.0,71321000.0,65.0
1984,ARIZONA,CORN,18000.0,7630000.0,135.0
1984,ARKANSAS,CORN,49000.0,13406000.0,95.0
1984,CALIFORNIA,CORN,375000.0,173400000.0,136.0
1984,COLORADO,CORN,680000.0,242379000.0,134.0
1984,DELAWARE,CORN,150000.0,50003000.0,113.0
1984,FLORIDA,CORN,210000.0,41633000.0,65.0
1984,GEORGIA,CORN,985000.0,241502000.0,82.0
1984,IDAHO,CORN,75000.0,24780000.0,118.0
1984,ILLINOIS,CORN,10940000.0,3317446000.0,114.0
1984,INDIANA,CORN,6030000.0,1834326000.0,117.0
1984,IOWA,CORN,12900000.0,3626448000.0,112.0
1984,KANSAS,CORN,955000.0,330669000.0,125.0
1984,KENTUCKY,CORN,1460000.0,411720000.0,100.0
1984,LOUISIANA,CORN,82000.0,31591000.0,115.0
1984,MARYLAND,CORN,590000.0,203987000.0,118.0
1984,MICHIGAN,CORN,2620000.0,563405000.0,84.0
1984,MINNESOTA,CORN,6440000.0,1702028000.0,107.0
1984,MISSISSIPPI,CORN,70000.0,16660000.0,70.0
1984,MISSOURI,CORN,1930000.0,415336000.0,80.0
1984,MONTANA,CORN,15000.0,4278000.0,92.0
1984,NEBRASKA,CORN,6950000.0,2079996000.0,116.0
1984,NEW JERSEY,CORN,99000.0,29660000.0,107.0
1984,NEW MEXICO,CORN,63000.0,28067000.0,150.0
1984,NEW YORK,CORN,670000.0,173765000.0,91.0
1984,NORTH CAROLINA,CORN,1620000.0,408240000.0,90.0
1984,NORTH DAKOTA,CORN,630000.0,106861000.0,66.0
1984,OHIO,CORN,3900000.0,1191918000.0,118.0
1984,OKLAHOMA,CORN,50000.0,16275000.0,105.0
1984,OREGON,CORN,42000.0,20368000.0,159.0
1984,PENNSYLVANIA,CORN,1350000.0,420255000.0,110.0
1984,SOUTH CAROLINA,CORN,447000.0,95882000.0,78.0
1984,SOUTH DAKOTA,CORN,2780000.0,456337000.0,67.0
1984,TENNESSEE,CORN,690000.0,190095000.0,95.0
1984,TEXAS,CORN,1550000.0,436775000.0,93.0
1984,UTAH,CORN,16000.0,5947000.0,118.0
1984,VIRGINIA,CORN,540000.0,162864000.0,104.0
1984,WASHINGTON,CORN,150000.0,69750000.0,155.0
1984,WEST VIRGINIA,CORN,81000.0,21870000.0,100.0
1984,WISCONSIN,CORN,3250000.0,888810000.0,106.0
1984,WYOMING,CORN,60000.0,16200000.0,100.0
1985,ALABAMA,CORN,325000.0,56063000.0,75.0
1985,ARIZONA,CORN,14000.0,5151000.0,130.0
1985,ARKANSAS,CORN,73000.0,18922000.0,108.0
1985,CALIFORNIA,CORN,320000.0,139200000.0,145.0
1985,COLORADO,CORN,745000.0,245425000.0,139.0
1985,DELAWARE,CORN,175000.0,46734000.0,109.0
1985,FLORIDA,CORN,190000.0,31493000.0,65.0
1985,GEORGIA,CORN,975000.0,195741000.0,84.0
1985,IDAHO,CORN,80000.0,26000000.0,125.0
1985,ILLINOIS,CORN,11370000.0,3484337000.0,135.0
1985,INDIANA,CORN,6150000.0,1664190000.0,123.0
1985,IOWA,CORN,13550000.0,3448746000.0,126.0
1985,KANSAS,CORN,1170000.0,360477000.0,130.0
1985,KENTUCKY,CORN,1560000.0,377114000.0,102.0
1985,LOUISIANA,CORN,205000.0,60762000.0,114.0
1985,MARYLAND,CORN,640000.0,171072000.0,110.0
1985,MICHIGAN,CORN,2730000.0,613431000.0,105.0
1985,MINNESOTA,CORN,6300000.0,1485225000.0,115.0
1985,MISSISSIPPI,CORN,115000.0,22678000.0,68.0
1985,MISSOURI,CORN,2480000.0,583792000.0,110.0
1985,MONTANA,CORN,11000.0,2926000.0,95.0
1985,NEBRASKA,CORN,7450000.0,2116992000.0,128.0
1985,NEW JERSEY,CORN,109000.0,27577000.0,110.0
1985,NEW MEXICO,CORN,65000.0,26900000.0,155.0
1985,NEW YORK,CORN,720000.0,167580000.0,95.0
1985,NORTH CAROLINA,CORN,1625000.0,311951000.0,79.0
1985,NORTH DAKOTA,CORN,560000.0,87494000.0,72.0
1985,OHIO,CORN,4030000.0,1131100000.0,127.0
1985,OKLAHOMA,CORN,55000.0,15741000.0,106.0
1985,OREGON,CORN,40000.0,17688000.0,165.0
1985,PENNSYLVANIA,CORN,1380000.0,376464000.0,110.0
1985,SOUTH CAROLINA,CORN,520000.0,98384000.0,88.0
1985,SOUTH DAKOTA,CORN,3000000.0,521640000.0,84.0
1985,TENNESSEE,CORN,810000.0,182574000.0,98.0
1985,TEXAS,CORN,1490000.0,389561000.0,105.0
1985,UTAH,CORN,16000.0,5152000.0,115.0
1985,VIRGINIA,CORN,550000.0,130680000.0,99.0
1985,WASHINGTON,CORN,135000.0,57240000.0,160.0
1985,WEST VIRGINIA,CORN,73000.0,17093000.0,105.0
1985,WISCONSIN,CORN,3350000.0,785006000.0,107.0
1985,WYOMING,CORN,53000.0,12466000.0,98.0
1986,ALABAMA,CORN,270000.0,29241000.0,57.0
1986,ARIZONA,CORN,15000.0,4935000.0,140.0
1986,ARKANSAS,CORN,80000.0,14586000.0,106.0
1986,CALIFORNIA,CORN,250000.0,81700000.0,152.0
1986,COLORADO,CORN,710000.0,164720000.0,145.0
1986,DELAWARE,CORN,169000.0,24828000.0,83.0
1986,FLORIDA,CORN,160000.0,19344000.0,62.0
1986,GEORGIA,CORN,730000.0,81716000.0,58.0
1986,IDAHO,CORN,60000.0,15210000.0,130.0
1986,ILLINOIS,CORN,10400000.0,2162160000.0,135.0
1986,INDIANA,CORN,5700000.0,1063962000.0,122.0
1986,IOWA,CORN,12050000.0,2293718000.0,135.0
1986,KANSAS,CORN,1335000.0,290496000.0,136.0
1986,KENTUCKY,CORN,1520000.0,236330000.0,92.0
1986,LOUISIANA,CORN,385000.0,78155000.0,116.0
1986,MARYLAND,CORN,580000.0,76635000.0,73.0
1986,MICHIGAN,CORN,2450000.0,367868000.0,105.0
1986,MINNESOTA,CORN,5600000.0,997472000.0,122.0
1986,MISSISSIPPI,CORN,170000.0,25500000.0,75.0
1986,MISSOURI,CORN,2420000.0,407044000.0,116.0
1986,MONTANA,CORN,13000.0,3140000.0,115.0
1986,NEBRASKA,CORN,7000000.0,1361920000.0,128.0
1986,NEW JERSEY,CORN,94000.0,17099000.0,107.0
1986,NEW MEXICO,CORN,62000.0,17205000.0,150.0
1986,NEW YORK,CORN,650000.0,113256000.0,99.0
1986,NORTH CAROLINA,CORN,1360000.0,167035000.0,69.0
1986,NORTH DAKOTA,CORN,530000.0,69992000.0,93.0
1986,OHIO,CORN,3720000.0,714240000.0,128.0
1986,OKLAHOMA,CORN,45000.0,9824000.0,118.0
1986,OREGON,CORN,30000.0,8640000.0,160.0
1986,PENNSYLVANIA,CORN,1240000.0,233728000.0,103.0
