Year,State,Commodity,ACRES HARVESTED,"PRODUCTION, MEASURED IN $",YIELD,January-December Average Temperature (Units Degrees Fahrenheit),January-December Cooling Degree Days (Units Fahrenheit Degree-Days),January-December Heating Degree Days (Units Fahrenheit Degree-Days),January-December Maximum Temperature (Units Degrees Fahrenheit),January-December Minimum Temperature (Units Degrees Fahrenheit),August Palmer Drought Severity Index (PDSI),August Palmer Hydrological Drought Index (PHDI),August Palmer Modified Drought Index (PMDI),January-December Palmer Z-Index,January-December Precipitation (Units Inches)
1988,wyoming,CORN,53000.0,17782000.0,122.0,42.8,383.0,8188.0,56.4,29.2,-5.59,-5.59,-5.59,-1.96,11.42
1989,alabama,CORN,180000.0,40095000.0,81.0,62.2,1635.0,2916.0,73.3,51.1,2.59,2.59,2.07,1.09,65.2
1989,arizona,CORN,13000.0,5655000.0,145.0,61.2,3091.0,1851.0,76.3,46.2,-3.87,-3.87,-3.87,-1.7,7.67
1989,arkansas,CORN,58000.0,16629000.0,122.0,59.0,1386.0,3753.0,69.9,48.0,3.3,3.3,3.3,0.49,51.35
1989,california,CORN,185000.0,88800000.0,160.0,58.1,724.0,2936.0,71.1,45.1,-2.08,-2.08,-2.08,-0.75,14.95
1989,colorado,CORN,930000.0,312852000.0,145.0,45.4,247.0,7289.0,59.5,31.2,-2.28,-2.28,-2.28,-1.17,14.74
1989,delaware,CORN,133000.0,35245000.0,100.0,54.2,1009.0,5091.0,63.6,44.8,3.97,3.97,3.97,1.45,56.76
1989,florida,CORN,80000.0,13616000.0,74.0,71.0,3466.0,677.0,81.9,60.0,-2.03,-2.03,-2.03,-0.45,48.7
1989,georgia,CORN,550000.0,137418000.0,95.0,63.2,1467.0,2987.0,74.5,52.0,2.27,2.27,2.14,0.9,55.32
1989,idaho,CORN,50000.0,18438000.0,125.0,42.8,419.0,7348.0,54.5,31.0,-1.92,-1.92,-1.16,-0.56,20.96
1989,illinois,CORN,10750000.0,3173400000.0,123.0,50.4,737.0,6766.0,60.9,40.0,-1.51,-1.51,-1.02,-0.3,32.39
1989,indiana,CORN,5200000.0,1708252000.0,133.0,50.2,758.0,6262.0,60.3,40.1,2.21,2.21,2.21,0.92,43.42
1989,iowa,CORN,12250000.0,3310195000.0,118.0,46.6,737.0,7373.0,57.9,35.3,-4.97,-4.97,-4.97,-1.43,24.69
1989,kansas,CORN,1240000.0,353400000.0,125.0,53.1,1139.0,5272.0,66.3,40.0,1.14,-1.63,-0.07,-0.64,26.44
1989,kentucky,CORN,1180000.0,347675000.0,116.0,54.3,991.0,4893.0,65.1,43.6,3.41,3.41,3.41,1.4,57.74
1989,louisiana,CORN,142000.0,35074000.0,95.0,65.5,2361.0,1879.0,75.7,55.2,3.37,3.37,3.05,0.67,64.0
1989,maryland,CORN,400000.0,118800000.0,110.0,53.5,996.0,5108.0,63.2,43.9,2.91,2.91,2.5,1.07,51.18
1989,michigan,CORN,1970000.0,507551000.0,113.0,42.6,454.0,7514.0,53.0,32.2,-0.54,0.65,-0.44,-0.68,27.57
1989,minnesota,CORN,5600000.0,1589000000.0,125.0,39.1,473.0,9457.0,50.6,27.6,-2.87,-2.87,-2.7,-0.9,22.47
1989,mississippi,CORN,140000.0,26460000.0,70.0,62.4,1834.0,2646.0,73.3,51.6,3.27,3.27,3.12,1.11,65.52
1989,missouri,CORN,2290000.0,523219000.0,96.0,53.0,1001.0,5479.0,64.5,41.6,1.01,1.01,1.01,-0.33,33.32
1989,montana,CORN,4000.0,832000.0,80.0,40.8,176.0,9119.0,52.7,29.0,1.17,-1.56,0.15,0.34,21.16
1989,nebraska,CORN,7000000.0,1948100000.0,121.0,48.0,882.0,6707.0,61.5,34.5,-4.34,-4.34,-4.34,-1.55,16.71
1989,new jersey,CORN,71000.0,19191000.0,102.0,51.5,709.0,5785.0,61.2,41.7,2.92,2.92,2.92,1.04,54.54
1989,new mexico,CORN,60000.0,24096000.0,160.0,54.0,888.0,4473.0,69.8,38.2,-2.17,-2.17,-1.78,-1.09,11.01
1989,new york,CORN,570000.0,148428000.0,93.0,43.8,505.0,6650.0,53.9,33.7,1.61,1.61,1.24,0.41,42.8
1989,north carolina,CORN,950000.0,235895000.0,93.0,58.2,1285.0,3688.0,68.8,47.6,3.13,3.13,3.13,1.42,60.57
1989,north dakota,CORN,465000.0,78120000.0,75.0,39.4,544.0,9869.0,51.6,27.2,-4.1,-4.1,-4.09,-0.94,14.33
1989,ohio,CORN,2980000.0,868163000.0,117.0,49.4,639.0,6346.0,59.3,39.6,2.02,2.02,1.88,0.89,42.63
1989,oklahoma,CORN,78000.0,22464000.0,120.0,58.1,1514.0,3975.0,70.2,45.9,2.8,2.8,2.8,0.53,35.39
1989,oregon,CORN,22000.0,10032000.0,160.0,46.5,115.0,5532.0,58.1,35.0,-0.05,-0.05,0.65,-0.55,26.97
1989,pennsylvania,CORN,960000.0,284774000.0,103.0,47.5,577.0,6323.0,57.5,37.5,-0.65,1.87,0.99,0.38,44.27
1989,south carolina,CORN,340000.0,75803000.0,91.0,62.3,1701.0,2753.0,73.3,51.2,1.88,1.88,1.88,0.93,53.95
1989,south dakota,CORN,2650000.0,408312000.0,72.0,44.3,731.0,8150.0,56.9,31.7,-4.22,-4.22,-4.22,-0.8,16.27
1989,tennessee,CORN,530000.0,141775000.0,107.0,56.6,1139.0,4152.0,67.3,45.9,4.0,4.0,4.0,1.62,65.53
1989,texas,CORN,1400000.0,390292000.0,106.0,64.3,2482.0,2158.0,76.9,51.6,-0.76,-0.76,0.23,-0.47,25.24
1989,utah,CORN,20000.0,7392000.0,132.0,48.6,488.0,7241.0,61.9,35.2,-3.62,-3.62,-3.62,-1.62,9.04
1989,virginia,CORN,365000.0,104390000.0,110.0,54.4,998.0,,65.0,43.7,3.19,3.19,3.19,1.32,52.51
1989,washington,CORN,90000.0,44888000.0,175.0,46.6,120.0,5797.0,56.2,36.9,-0.78,-0.78,0.11,-0.63,36.56
1989,west virginia,CORN,46000.0,10488000.0,95.0,50.9,676.0,5610.0,61.5,40.2,3.2,3.2,3.2,1.41,54.16
1989,wisconsin,CORN,2800000.0,717948000.0,111.0,41.1,434.0,8365.0,52.2,30.1,-2.34,-2.34,-2.34,-1.0,24.48
1989,wyoming,CORN,41000.0,9738000.0,95.0,41.2,259.0,8579.0,54.3,28.1,-4.48,-4.48,-4.48,-0.87,15.02
1990,alabama,CORN,240000.0,37445000.0,58.0,64.9,1948.0,2234.0,77.3,52.5,-1.89,0.69,-1.74,-0.28,56.87
1990,arizona,CORN,7000.0,3528000.0,160.0,59.7,2810.0,2163.0,73.8,45.7,1.04,-2.17,-0.78,-0.13,14.08
1990,arkansas,CORN,73000.0,18170000.0,95.0,61.8,1734.0,3066.0,73.2,50.5,1.15,1.15,-0.6,1.05,66.91
1990,california,CORN,160000.0,77568000.0,160.0,58.0,863.0,3075.0,70.9,45.0,-2.54,-2.54,-2.3,-1.34,13.99
1990,colorado,CORN,830000.0,303614000.0,155.0,45.6,267.0,7203.0,59.2,32.0,-2.44,-2.44,-1.74,-0.36,19.9
1990,delaware,CORN,172000.0,48065000.0,115.0,57.2,966.0,3944.0,67.4,47.0,-0.15,1.6,0.79,-0.48,43.03
1990,florida,CORN,75000.0,14378000.0,71.0,72.5,3725.0,432.0,83.6,61.4,-2.53,-2.53,-2.53,-1.74,42.61
1990,georgia,CORN,550000.0,103598000.0,68.0,65.7,1753.0,2365.0,78.0,53.3,-2.91,-2.91,-2.91,-0.94,44.85
1990,idaho,CORN,30000.0,10530000.0,130.0,43.5,517.0,7013.0,55.5,31.4,-0.92,-0.92,0.48,-0.27,23.41
1990,illinois,CORN,10400000.0,3117088000.0,127.0,53.6,762.0,5617.0,63.8,43.3,2.92,2.92,2.92,1.51,49.94
1990,indiana,CORN,5450000.0,1624046000.0,129.0,53.3,735.0,5116.0,63.5,43.1,3.88,3.88,3.88,1.82,53.54
1990,iowa,CORN,12400000.0,3452904000.0,126.0,49.5,777.0,6376.0,60.2,38.8,3.64,3.64,3.64,0.82,38.9
1990,kansas,CORN,1450000.0,424125000.0,130.0,55.5,1474.0,4645.0,68.2,42.9,0.38,1.21,1.12,0.11,27.93
1990,kentucky,CORN,1200000.0,297600000.0,100.0,57.3,1060.0,3894.0,68.6,46.1,1.29,1.29,0.32,0.73,55.41
1990,louisiana,CORN,186000.0,56098000.0,116.0,67.8,2660.0,1387.0,78.7,56.9,-1.84,-1.84,-1.84,-0.18,58.77
1990,maryland,CORN,450000.0,131157000.0,118.0,56.6,960.0,3927.0,67.1,46.1,1.3,1.74,1.44,0.16,46.27
1990,michigan,CORN,2070000.0,526091000.0,115.0,45.7,430.0,6396.0,55.8,35.5,1.05,1.05,1.05,0.98,36.19
1990,minnesota,CORN,6150000.0,1654842000.0,124.0,42.5,411.0,8201.0,53.8,31.1,-0.29,-1.54,-0.17,-0.35,26.36
1990,mississippi,CORN,140000.0,29680000.0,80.0,65.1,2136.0,2025.0,77.0,53.2,-1.43,0.95,-0.97,0.11,60.97
1990,missouri,CORN,1960000.0,489804000.0,105.0,56.2,1201.0,4560.0,67.4,45.0,2.43,2.43,2.28,1.05,50.45
1990,montana,CORN,9000.0,2138000.0,95.0,42.8,197.0,8601.0,55.5,30.2,-0.29,1.02,0.32,-0.08,16.9
1990,nebraska,CORN,7300000.0,2130432000.0,128.0,50.0,1003.0,6007.0,63.0,37.0,-2.89,-2.89,-2.89,-0.81,21.5
1990,new jersey,CORN,75000.0,21063000.0,118.0,54.5,705.0,4686.0,64.7,44.2,1.49,1.92,1.22,0.21,48.96
1990,new mexico,CORN,55000.0,21293000.0,145.0,53.3,860.0,4778.0,68.0,38.5,1.09,-1.12,0.4,0.25,15.96
1990,new york,CORN,620000.0,148254000.0,98.0,47.3,516.0,5538.0,57.2,37.3,2.63,2.63,2.63,1.24,50.02
1990,north carolina,CORN,1070000.0,184083000.0,68.0,61.1,1447.0,2763.0,72.7,49.4,-1.96,-1.96,-1.96,-0.5,48.6
1990,north dakota,CORN,460000.0,79120000.0,80.0,42.6,456.0,8627.0,55.2,29.9,-3.57,-3.57,-3.57,-1.15,15.07
1990,ohio,CORN,3450000.0,968484000.0,121.0,52.7,591.0,5134.0,62.7,42.6,3.39,3.39,3.39,1.95,51.07
1990,oklahoma,CORN,88000.0,23274000.0,114.0,60.7,1928.0,3360.0,72.8,48.5,-1.03,2.0,0.54,0.76,43.26
1990,oregon,CORN,18000.0,7560000.0,150.0,47.4,253.0,5514.0,59.0,35.8,-0.59,-0.59,0.74,-0.28,29.91
1990,pennsylvania,CORN,970000.0,287178000.0,113.0,50.7,551.0,5151.0,61.0,40.4,1.6,1.6,1.6,0.98,49.7
1990,south carolina,CORN,320000.0,41779000.0,48.0,65.0,1987.0,2053.0,77.1,52.9,-2.42,-2.42,-2.4,-0.51,46.18
1990,south dakota,CORN,3000000.0,486720000.0,78.0,46.9,695.0,7214.0,59.8,34.0,-1.97,-1.97,-1.72,-0.76,17.31
1990,tennessee,CORN,510000.0,106580000.0,86.0,59.4,1313.0,3308.0,71.1,47.8,1.12,1.12,-0.35,0.53,60.64
1990,texas,CORN,1450000.0,327555000.0,90.0,65.6,2714.0,1701.0,77.8,53.4,0.36,0.9,0.44,0.31,31.44
1990,utah,CORN,19000.0,7421000.0,140.0,48.7,529.0,7139.0,61.5,35.9,-5.34,-5.34,-5.34,-1.35,12.15
1990,virginia,CORN,365000.0,91615000.0,100.0,57.4,997.0,,68.9,45.9,-0.87,1.08,-0.27,-0.01,45.48
1990,washington,CORN,80000.0,38500000.0,175.0,47.3,227.0,5750.0,57.0,37.6,1.87,1.87,1.87,0.77,50.91
1990,west virginia,CORN,50000.0,12023000.0,105.0,53.9,664.0,4492.0,65.3,42.6,1.58,1.58,0.84,0.58,49.51
1990,wisconsin,CORN,3000000.0,771720000.0,118.0,44.5,431.0,7170.0,55.3,33.8,2.37,2.37,2.37,0.77,36.01
1990,wyoming,CORN,50000.0,14520000.0,120.0,41.9,238.0,8354.0,54.9,28.8,-2.75,-2.75,-2.53,-0.69,15.37
1991,alabama,CORN,210000.0,43680000.0,80.0,64.0,1974.0,2552.0,74.9,53.1,-0.29,1.86,1.34,0.54,63.25
1991,arizona,CORN,5000.0,2380000.0,170.0,59.3,2616.0,2142.0,73.1,45.4,-0.87,0.74,-0.62,0.31,12.91
1991,arkansas,CORN,80000.0,20640000.0,100.0,61.3,1797.0,3308.0,71.7,50.9,1.48,1.48,0.51,0.73,61.52
1991,california,CORN,115000.0,57040000.0,160.0,58.1,738.0,3029.0,70.8,45.5,-1.3,-1.3,1.07,-0.45,19.79
1991,colorado,CORN,870000.0,323457000.0,153.0,45.1,245.0,7229.0,58.6,31.5,1.03,1.03,1.03,0.09,18.65
1991,delaware,CORN,169000.0,48368000.0,106.0,56.9,1176.0,4227.0,67.3,46.6,-1.95,-1.95,-1.94,-0.68,41.84
1991,florida,CORN,75000.0,13260000.0,68.0,71.8,3630.0,549.0,81.9,61.6,-0.19,2.94,2.65,0.58,62.61
1991,georgia,CORN,550000.0,149600000.0,100.0,64.5,1691.0,2678.0,75.4,53.7,3.54,3.54,3.54,0.76,57.84
1991,idaho,CORN,63000.0,20869000.0,125.0,43.3,481.0,7137.0,54.9,31.6,-0.25,1.25,0.8,-0.06,22.42
1991,illinois,CORN,11000000.0,2895420000.0,107.0,53.7,1101.0,5920.0,63.8,43.7,-2.59,-2.59,-2.59,-0.46,36.12
1991,indiana,CORN,5550000.0,1250970000.0,92.0,53.7,1117.0,5334.0,63.7,43.7,-2.68,-2.68,-2.68,-0.87,36.31
1991,iowa,CORN,12200000.0,3283020000.0,117.0,48.6,933.0,6829.0,58.8,38.4,1.2,1.2,-0.39,0.61,37.74
1991,kansas,CORN,1650000.0,499125000.0,125.0,55.7,1609.0,4724.0,68.3,43.1,-3.49,-3.49,-3.49,-1.07,23.15
1991,kentucky,CORN,1250000.0,287025000.0,89.0,57.4,1362.0,4141.0,68.0,46.7,-1.89,-1.89,-1.89,-0.58,46.03
1991,louisiana,CORN,247000.0,53537000.0,85.0,66.9,2637.0,1655.0,76.6,57.2,4.11,4.11,4.11,1.61,79.48
1991,maryland,CORN,450000.0,117563000.0,95.0,56.5,1275.0,4262.0,67.1,45.9,-3.26,-3.26,-3.26,-1.49,35.79
1991,michigan,CORN,2300000.0,592020000.0,110.0,45.8,658.0,6505.0,55.9,35.8,-0.83,0.72,-0.64,0.38,35.5
1991,minnesota,CORN,6000000.0,1598400000.0,120.0,41.7,511.0,8634.0,52.2,31.3,1.35,1.35,0.55,1.16,32.2
1991,mississippi,CORN,150000.0,30938000.0,75.0,64.3,2180.0,2334.0,74.9,53.8,-0.37,3.02,2.43,1.12,73.9
1991,missouri,CORN,2200000.0,522830000.0,97.0,56.1,1406.0,4814.0,67.0,45.2,-1.77,-1.77,-1.77,-0.33,39.12
1991,montana,CORN,15000.0,4860000.0,120.0,42.9,225.0,8607.0,54.9,31.0,-0.24,1.51,1.05,0.22,20.06
1991,nebraska,CORN,7800000.0,2318004000.0,127.0,50.1,1103.0,6176.0,62.7,37.5,-3.52,-3.52,-3.52,-0.67,22.03
1991,new jersey,CORN,77000.0,22446000.0,110.0,54.4,885.0,4891.0,65.0,43.8,-1.27,-1.27,-1.03,-0.69,42.41
1991,new mexico,CORN,60000.0,28215000.0,165.0,52.5,680.0,4881.0,66.9,38.1,2.73,2.73,2.73,1.3,19.02
1991,new york,CORN,600000.0,158760000.0,98.0,47.1,642.0,5646.0,57.4,36.8,-2.09,-2.09,-2.09,-0.91,37.08
1991,north carolina,CORN,950000.0,224865000.0,90.0,60.2,1508.0,3149.0,71.1,49.4,-0.21,-0.21,0.41,-0.38,47.87
1991,north dakota,CORN,570000.0,112347000.0,90.0,42.3,536.0,8824.0,53.7,30.9,-3.22,-3.22,-3.22,-0.34,19.72
1991,ohio,CORN,3400000.0,809472000.0,96.0,53.1,960.0,5335.0,63.3,42.9,-3.27,-3.27,-3.27,-1.67,31.61
1991,oklahoma,CORN,95000.0,27859000.0,115.0,60.3,1911.0,3502.0,71.9,48.6,0.36,-0.78,0.03,0.58,38.72
1991,oregon,CORN,15000.0,6351000.0,146.0,47.6,229.0,5370.0,59.0,36.3,-0.01,2.03,1.94,-0.13,29.57
1991,pennsylvania,CORN,860000.0,185115000.0,75.0,50.7,799.0,5392.0,61.6,39.9,-3.99,-3.99,-3.99,-1.96,33.35
1991,south carolina,CORN,255000.0,57439000.0,85.0,63.8,1941.0,2442.0,74.7,52.8,3.09,3.09,3.09,0.3,50.92
1991,south dakota,CORN,3250000.0,519480000.0,74.0,46.8,797.0,7362.0,58.7,34.8,-0.38,1.11,0.41,0.15,21.24
1991,tennessee,CORN,510000.0,109650000.0,86.0,59.1,1467.0,3564.0,69.8,48.4,1.94,1.94,1.21,0.51,60.41
1991,texas,CORN,1500000.0,442200000.0,110.0,64.8,2598.0,1934.0,76.4,53.1,1.95,1.95,1.95,1.34,37.2
1991,utah,CORN,21000.0,8585000.0,140.0,47.5,461.0,7497.0,59.9,35.1,-2.5,-2.5,-2.28,-0.21,13.51
1991,virginia,CORN,335000.0,73164000.0,84.0,57.0,1229.0,,68.2,45.7,-1.88,-1.88,-1.88,-0.98,38.95
1991,washington,CORN,88000.0,45144000.0,180.0,47.1,166.0,5699.0,56.8,37.5,2.57,2.57,2.57,0.0,40.48
1991,west virginia,CORN,38000.0,6840000.0,75.0,53.9,948.0,4756.0,65.0,42.7,-3.41,-3.41,-3.41,-1.09,41.77
1991,wisconsin,CORN,3200000.0,875840000.0,119.0,43.7,583.0,7545.0,54.0,33.4,1.24,1.24,0.17,1.0,38.47
1991,wyoming,CORN,49000.0,14169000.0,119.0,41.7,256.0,8381.0,54.4,29.1,1.45,1.45,1.41,0.09,17.09
1992,alabama,CORN,295000.0,65166000.0,94.0,62.1,1531.0,2818.0,73.2,51.0,1.49,1.49,1.49,0.7,59.79
1992,arizona,CORN,11000.0,5143000.0,170.0,59.6,2818.0,2176.0,73.1,46.1,5.27,5.27,5.27,1.77,18.15
1992,arkansas,CORN,95000.0,28282000.0,130.0,59.9,1329.0,3369.0,70.5,49.2,2.03,2.03,2.03,0.32,48.26
1992,california,CORN,150000.0,70538000.0,165.0,59.3,960.0,2721.0,71.5,47.1,-2.86,-2.86,-2.86,-0.66,23.23
1992,colorado,CORN,880000.0,290435000.0,148.0,45.3,141.0,7137.0,58.7,31.9,2.19,2.19,2.19,0.36,18.53
1992,delaware,CORN,161000.0,42150000.0,119.0,53.9,745.0,4876.0,63.5,44.4,0.64,-1.2,-0.19,-0.03,40.54
1992,florida,CORN,110000.0,18975000.0,75.0,70.3,3213.0,675.0,80.6,59.9,0.78,0.78,0.78,0.37,56.18
1992,georgia,CORN,690000.0,159390000.0,100.0,62.7,1347.0,3003.0,73.7,51.8,1.79,1.79,1.79,1.25,58.74
1992,idaho,CORN,33000.0,11369000.0,130.0,45.0,427.0,6439.0,57.1,32.8,-3.65,-3.65,-3.65,-1.47,18.96
1992,illinois,CORN,11050000.0,3474010000.0,149.0,51.9,512.0,6110.0,61.7,42.1,0.99,-1.22,0.21,0.1,35.81
1992,indiana,CORN,5970000.0,1834163000.0,147.0,51.3,551.0,5677.0,60.9,41.6,2.04,2.04,2.04,0.68,40.34
1992,iowa,CORN,12950000.0,3807300000.0,147.0,47.8,476.0,6686.0,57.7,38.0,1.78,1.78,1.6,1.12,36.21
1992,kansas,CORN,1730000.0,557925000.0,150.0,54.2,1002.0,4701.0,65.8,42.4,3.02,3.02,3.02,1.28,33.79
1992,kentucky,CORN,1300000.0,382668000.0,132.0,55.1,846.0,4497.0,65.5,44.6,1.64,1.64,1.64,0.1,42.79
1992,louisiana,CORN,309000.0,88250000.0,120.0,65.8,2283.0,1723.0,76.0,55.6,3.1,3.1,3.1,0.98,66.56
1992,maryland,CORN,470000.0,131130000.0,124.0,53.5,755.0,4895.0,63.1,43.8,0.55,-1.62,-0.76,0.22,42.32
1992,michigan,CORN,2300000.0,470925000.0,105.0,43.4,239.0,7124.0,52.7,34.0,1.38,1.38,1.38,0.82,33.36
1992,minnesota,CORN,6500000.0,1415310000.0,114.0,40.9,195.0,8554.0,50.7,31.1,2.49,2.49,2.49,0.61,25.47
1992,mississippi,CORN,300000.0,59400000.0,90.0,62.8,1780.0,2486.0,73.8,51.9,2.34,2.34,2.34,0.4,56.01
1992,missouri,CORN,2400000.0,683640000.0,135.0,54.5,862.0,4833.0,65.1,43.9,1.15,1.15,1.0,0.52,41.75
1992,montana,CORN,25000.0,6875000.0,110.0,43.5,91.0,8171.0,56.0,31.0,-2.32,-2.32,-1.86,-1.05,17.51
1992,nebraska,CORN,7900000.0,2228985000.0,135.0,48.9,597.0,6041.0,61.0,36.8,2.96,2.96,2.96,0.89,25.59
1992,new jersey,CORN,82000.0,22140000.0,120.0,51.2,499.0,5672.0,61.0,41.5,0.97,-0.96,0.49,0.01,41.7
1992,new mexico,CORN,71000.0,28400000.0,160.0,52.6,730.0,4923.0,67.1,38.0,5.92,5.92,5.92,1.29,15.53
1992,new york,CORN,550000.0,116380000.0,92.0,43.8,325.0,6546.0,53.4,34.1,2.32,2.32,2.32,0.81,42.69
1992,north carolina,CORN,1040000.0,223288000.0,95.0,58.2,1148.0,3546.0,68.8,47.6,1.0,1.0,1.0,0.64,52.61
1992,north dakota,CORN,580000.0,67599000.0,63.0,41.2,202.0,8916.0,52.6,29.9,-1.94,-1.94,-1.75,-0.57,14.72
1992,ohio,CORN,3550000.0,1045759000.0,143.0,50.3,456.0,5879.0,59.8,40.7,2.86,2.86,2.86,0.82,39.78
1992,oklahoma,CORN,135000.0,41006000.0,135.0,59.3,1431.0,3394.0,70.8,47.9,4.36,4.36,4.36,1.47,41.44
1992,oregon,CORN,15000.0,5850000.0,150.0,49.4,258.0,4647.0,61.2,37.7,-3.69,-3.69,-3.69,-1.22,27.55
1992,pennsylvania,CORN,990000.0,287496000.0,120.0,47.7,402.0,6124.0,57.3,38.0,1.56,-1.6,0.4,0.42,41.61
1992,south carolina,CORN,350000.0,70840000.0,88.0,61.9,1571.0,2746.0,72.9,51.0,1.02,1.02,1.02,1.0,54.79
1992,south dakota,CORN,3300000.0,510048000.0,84.0,45.6,345.0,7397.0,57.4,33.8,2.28,2.28,2.28,0.28,19.83
1992,tennessee,CORN,640000.0,166656000.0,124.0,57.0,1018.0,3899.0,67.6,46.4,2.02,2.02,2.02,0.34,49.64
1992,texas,CORN,1620000.0,488025000.0,125.0,64.4,2378.0,1875.0,76.2,52.7,6.27,6.27,6.27,1.67,33.6
1992,utah,CORN,24000.0,8878000.0,135.0,49.0,442.0,6823.0,61.5,36.4,-2.41,-2.41,-2.41,-0.73,13.0
1992,virginia,CORN,360000.0,93960000.0,116.0,54.4,783.0,,64.8,44.0,0.83,0.83,0.83,0.39,44.03
1992,washington,CORN,88000.0,40392000.0,180.0,48.6,185.0,5175.0,58.6,38.8,-2.93,-2.93,-2.93,-1.06,37.13
1992,west virginia,CORN,50000.0,12150000.0,108.0,51.3,538.0,5323.0,61.6,40.9,0.98,-0.69,0.84,-0.07,41.19
1992,wisconsin,CORN,2950000.0,650416000.0,104.0,42.7,228.0,7727.0,52.3,33.1,0.63,0.63,-1.07,0.35,31.01
1992,wyoming,CORN,53000.0,11946000.0,98.0,42.5,122.0,8017.0,55.6,29.4,-2.79,-2.79,-2.57,-1.27,14.98
1993,alabama,CORN,250000.0,36300000.0,55.0,62.3,1846.0,3028.0,73.8,50.9,-1.55,-1.55,-1.55,-0.43,50.28
1993,arizona,CORN,10000.0,4976000.0,160.0,59.8,2739.0,2061.0,73.7,45.9,-0.25,5.39,4.91,1.58,16.77
1993,arkansas,CORN,90000.0,20721000.0,91.0,59.3,1695.0,3962.0,69.9,48.7,-1.02,-1.02,-1.02,0.23,52.04
1993,california,CORN,170000.0,89480000.0,165.0,57.7,725.0,2920.0,69.8,45.5,2.89,2.89,2.89,0.61,26.7
1993,colorado,CORN,890000.0,283020000.0,120.0,43.8,168.0,7780.0,57.0,30.7,2.7,2.7,2.7,1.08,19.9
1993,delaware,CORN,160000.0,40120000.0,85.0,54.9,1112.0,4894.0,64.7,45.0,-1.79,-1.79,-1.79,-0.09,44.44
1993,florida,CORN,100000.0,16575000.0,65.0,70.3,3300.0,746.0,81.0,59.6,-3.08,-3.08,-3.08,-0.63,49.91
1993,georgia,CORN,560000.0,106624000.0,70.0,63.2,1754.0,3189.0,74.8,51.6,-3.06,-3.06,-3.06,-0.63,45.86
1993,idaho,CORN,45000.0,17719000.0,125.0,40.9,168.0,7732.0,52.2,29.6,4.0,4.0,4.0,0.61,24.08
1993,illinois,CORN,10000000.0,3341000000.0,130.0,50.9,804.0,6587.0,60.0,41.7,4.69,4.69,4.69,2.05,51.17
1993,indiana,CORN,5400000.0,1789128000.0,132.0,50.8,859.0,6131.0,60.1,41.4,2.97,2.97,2.97,1.45,48.59
1993,iowa,CORN,11000000.0,2147200000.0,80.0,45.7,639.0,7546.0,54.8,36.5,9.15,9.15,9.15,2.43,47.87
1993,kansas,CORN,1800000.0,563760000.0,120.0,51.9,1232.0,5674.0,63.1,40.8,7.8,7.8,7.8,2.37,38.47
1993,kentucky,CORN,1220000.0,327350000.0,104.0,55.0,1198.0,4850.0,65.6,44.4,-0.78,-0.78,-0.78,0.18,46.87
1993,louisiana,CORN,210000.0,50873000.0,95.0,65.6,2435.0,1945.0,76.0,55.2,-0.94,1.74,0.46,0.16,58.94
1993,maryland,CORN,420000.0,95004000.0,78.0,54.2,1143.0,4990.0,64.2,44.2,-2.04,-2.04,-2.04,0.09,45.72
1993,michigan,CORN,2050000.0,554730000.0,110.0,43.3,508.0,7362.0,52.8,33.7,2.78,2.78,2.78,0.67,32.44
1993,minnesota,CORN,4600000.0,727720000.0,70.0,38.9,300.0,9347.0,48.9,29.0,5.75,5.75,5.75,1.66,31.44
1993,mississippi,CORN,190000.0,36309000.0,78.0,62.7,2008.0,2746.0,73.6,51.8,1.01,1.01,0.38,0.06,55.08
1993,missouri,CORN,1850000.0,429570000.0,90.0,53.0,1138.0,5680.0,62.9,43.1,4.76,4.76,4.76,2.04,56.61
1993,montana,CORN,20000.0,6090000.0,105.0,39.6,41.0,9448.0,51.1,28.2,5.25,5.25,5.25,1.34,22.5
1993,nebraska,CORN,7550000.0,1978704000.0,104.0,46.0,734.0,7203.0,57.3,34.7,8.12,8.12,8.12,2.83,31.87
1993,new jersey,CORN,80000.0,21504000.0,96.0,52.2,817.0,5606.0,62.4,42.1,-2.37,-2.37,-2.37,-0.21,44.71
1993,new mexico,CORN,85000.0,37166000.0,165.0,53.1,838.0,4737.0,68.0,38.3,3.8,3.8,3.8,0.5,14.1
1993,new york,CORN,540000.0,161595000.0,105.0,44.2,581.0,6517.0,54.3,34.0,-2.04,-2.04,-2.04,0.12,41.37
1993,north carolina,CORN,850000.0,146413000.0,65.0,58.7,1549.0,3718.0,69.8,47.6,-3.25,-3.25,-3.25,-0.74,46.14
1993,north dakota,CORN,365000.0,37285000.0,45.0,38.3,204.0,9908.0,49.3,27.3,6.76,6.76,6.76,1.86,22.95
1993,ohio,CORN,3280000.0,927256000.0,110.0,50.4,759.0,6111.0,60.1,40.7,-1.44,-1.44,-1.44,0.16,38.63
1993,oklahoma,CORN,145000.0,44153000.0,105.0,58.1,1775.0,4170.0,69.5,46.7,3.73,3.73,3.16,0.92,39.18
1993,oregon,CORN,19000.0,9365000.0,155.0,45.5,109.0,5702.0,56.4,34.6,3.99,3.99,3.99,0.44,31.15
1993,pennsylvania,CORN,970000.0,270979000.0,96.0,48.2,686.0,6115.0,58.5,38.0,-2.17,-2.17,-2.17,0.46,45.8
